"0","1","12(p0)","12(p1)","19(p0)","19(p1)","19(p2)","19(p3)","19(p4)","19(p5)","19(p6)","19(p7)","19(p8)","19(p9)","19(p10)","19(p11)","19(p12)","19(p13)","19(p14)","19(p15)","19(p16)","19(p17)","19(p18)","19(p19)","19(p20)","2","20(p0)","20(p1)","39","43","44","5(p0)","5(p1)","50","53(p0)","53(p1)","7","8","80","81","85","86","92","label(p0)","label(p1)"
-0.9948239999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9918166939443536,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9918163487331437,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9900236937273974,-0.931034,-0.9839993212192008,-0.9924820000000001,1,-1
-0.9702,-0.9701836171058308,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9700420000000001,-0.9700274579796814,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-0.9520766268896105,0.3414570000000001,-1,-1,-1,-1,-1,1,-1
-0.998588,-0.9998438408738504,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.997231,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9609460000000001,-0.9609261837812731,-1,1,0,0,0,0,0,0,0,0,0,0,0.9799578870122225,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.9720819999999999,-0.9720675368200197,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.43787,-0.43758289697201447,-1,1,0,0,0,0,0,0.9476070829586858,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9981180000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9799509001636661,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9799511140624779,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9755580496321238,-0.931034,-0.9608004088470394,-0.9924820000000001,1,-1
-0.24526599999999998,-0.24488053326339532,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.988031914893617,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9880318263196882,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9854096520763187,-0.931034,-0.9765998212280803,-1,1,-1
0.0039599999999999635,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9977516366612111,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9977514890834189,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9972590098516024,-0.931034,-0.9956037104052755,-0.9924820000000001,1,-1
-0.9777279999999999,-0.9777172939225071,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-1,1,-1,-1,-0.998892,-1,-1,-1,-1,-1,1,-1
-0.730856,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9944762684124386,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9944766156883088,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.99003,-0.9310344827586207,-0.9932659932659933,-0.931034,-0.9892006764129593,-0.9924820000000001,1,-1
-0.39410999999999996,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9881342062193126,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9881337561233572,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9855343559047262,-0.931034,-0.976799114427841,-0.9924820000000001,1,-1
-0.1179079999999999,-0.11745869040552315,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9938707037643207,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9938710921021559,-1,1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9925277466018206,-0.931034,-0.9880167564143799,-1,1,-1
-0.996864,-1,-1,1,0.7237468644557459,-0.4178554470186726,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9776354585760682,-0.989477,-1,-1,-1,-1,-0.977444,1,-1
-0.99106,-0.9924683252234026,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-0.995569,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.18096,-0.9535506681308252,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.954888,1,-1
-0.9976480000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.997231,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9976480000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.8776619999999999,-0.9926244843495522,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9097740000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9097740000000001,1,-1
-0.9709840000000001,-0.9737932953679799,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-1,-0.998338,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9973339999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.967376,-0.967360740594666,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9945171849427168,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9945169839273856,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9933158747973563,-0.931034,-0.9892796044128644,-1,1,-1
-0.9978039999999999,-0.9995295205814726,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.969924,-1,1,-1,-1,-1,-1,-1,-1,-0.969924,1,-1
-0.99404,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9849619999999999,1,-1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.777908,-0.7777955736895896,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9997954173486089,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.999795131186685,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.999750592343185,-0.931034,-0.9995994404004808,-1,1,-1
0.3058860000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.983633387888707,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9836337066722644,1,-1,-0.9849619999999999,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9800473874547948,-0.931034,-0.9680006156383992,-0.9849619999999999,1,-1
-0.9720819999999999,-0.9736371362418305,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9912160000000001,-0.9912130460939698,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9946680000000001,-0.9946645631898905,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.997785,-1,-1,-1,-1,-1,1,-1
-0.529938,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9848608837970539,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9848609011402009,1,-1,-0.9849619999999999,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9815438333956852,-0.931034,-0.9704000268355198,-0.9849619999999999,1,-1
-0.435832,-0.43554281813167617,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.998588,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.996677,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.9981180000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9999795417348608,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9999798158804616,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9999750592343185,-0.931034,-0.9999605360000473,-0.9924820000000001,1,-1
0.4075199999999999,0.4082389955364518,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.954888,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9702,-0.9701836171058308,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.999058,-1,1,-1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.684272,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.47974800000000006,-0.479481591741985,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.996677,-1,-1,-1,-1,-1,1,-1
0.40642200000000006,0.4071398755331681,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8707037643207857,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.870703557854751,1,-1,-1,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8423743608928795,-0.931034,-0.7471995359033605,-1,1,-1
-0.9905900000000001,-0.99293880464193,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.969924,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.969924,1,-1
-0.530878,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9879296235679214,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9879298965160191,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9852849482479111,-0.931034,-0.9764005280283194,-0.9924820000000001,1,-1
-0.9363220000000001,-0.9362890785710638,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.99655,-0.9965484829040792,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988655696858586,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,1,-1
-0.463592,-0.9981160802858113,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.5155080000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.81203,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.81203,1,-1
-0.989492,-1,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,1,-1,-0.9904156260170056,-0.995569,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.971768,-0.9736371362418305,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9849619999999999,-1,1,-1,-1,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.9981180000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.994461,-1,-1,-1,-1,-0.977444,1,-1
-0.6593340000000001,-0.6591606847377478,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.99702,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.969924,1,-1,-1,-0.999446,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.99655,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.965834697217676,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9658343408573002,1,-1,-0.9924820000000001,1,-1,-0.9904156260170056,-0.998338,-0.7931034482758621,-0.8635740117221598,-0.793103,-0.7811997450625603,-0.977444,1,-1
-0.9725520000000001,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9849619999999999,-1,1,-1,-0.998338,-1,-1,-1,-1,-0.9849619999999999,1,-1
-0.659648,-0.9736371362418305,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
-0.42093,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9364729950900164,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9364735113707238,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9225539344057863,-0.931034,-0.8757929797490485,-0.9924820000000001,1,-1
-0.9926280000000001,-0.9926244843495522,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-0.9963919999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.97569558101473,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9756952924578001,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.9703703703703703,-0.931034,-0.9524794244570247,-0.9924820000000001,1,-1
0.25726400000000016,-0.9904282463830643,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-0.9924820000000001,1,-1
0.03783800000000004,0.038368097090935915,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,1,-1,-1,1,-1,-0.9968057097374744,-0.997785,-1,-1,-1,-1,-1,1,-1
